250 -0.192161 0.000877049 -550.993 133.463 7.8034
243.414 -0.74286 -0.00177509 -550.833 288.591 3.4094
249.104 -0.416459 0.0180225 -550.622 138.506 -36.6603
247.431 0.726848 -0.00490259 -550.055 -244.665 9.09011
249.639 1.3325 -0.00408189 -549.302 -247.24 0.139617
250 -0.982745 -0.00580345 -549.192 273.528 29.7926
246.507 0.203115 0.0085504 -548.679 -89.1914 -24.7055
249.344 -0.645228 -0.0201631 -548.496 265.196 35.2388
250 -0.655711 0.00296225 -547.528 245.739 -3.41716
250 1.21167 0.0112498 -546.489 -235.511 -22.4606
250 0.758198 0.0100045 -546.07 -281.784 -18.7696
247.172 -1.68033 -0.00453194 -545.505 208.51 10.385
228.93 -0.456672 -0.00114748 -545.012 174.968 12.4096
250 -0.234681 -0.0204752 -544.15 114.11 35.9499
199.155 0.306382 -0.0134463 -543.738 -119.286 26.4776
249.007 0.639848 -0.026559 -543.535 -253.037 44.0076
250 -0.845051 0.0142154 -543.452 259.029 -23.8584
250 0.480346 0.0207801 -542.972 -174.223 -36.3525
250 1.79846 -0.0010995 -542.798 -145.786 12.8428
250 0.00779077 -0.00299166 -542.486 -20.6822 0.874093
248.96 -1.094 0.00565977 -542.185 260.373 -22.5606
250 -0.483744 0.00446081 -540.926 226.996 -10.4968
249.802 1.20278 -0.00167927 -539.92 -299.165 12.1343
250 0.798496 0.017364 -538.676 -232.664 -27.4574
250 0.391961 -0.00921514 -538.083 -116.01 17.4083
220.553 -0.604821 -0.00203435 -537.966 188.286 13.1157
248.755 -1.33441 0.000758585 -537.7 179.231 6.50028
248.467 -0.195106 0.0233481 -537.363 98.6572 -35.4449
244.054 0.42896 -0.0130296 -537.04 -197.947 32.7051
242.191 0.329991 0.00237983 -536.981 -154.789 -10.2334
250 0.0595026 -0.00273482 -536.274 -27.4662 5.6652
249.345 0.834741 -0.00678209 -535.785 -326.98 -4.27075
247.796 -0.127985 -0.00491758 -535.554 45.4196 14.7843
229.988 0.693673 0.00396506 -535.409 -239.364 13.9309
250 -0.0668619 0.0130286 -535.297 14.4577 -26.4618
250 0.44581 0.010596 -534.829 -141.926 -21.2645
250 -0.673093 0.00291813 -534.678 221.779 -0.802803
247.375 -1.2065 -0.00431913 -534.572 279.444 13.1802
250 0.399486 -0.00631068 -533.702 -140.573 9.99447
240.181 0.929848 0.0191591 -532.632 -280.766 -36.1095
250 0.317361 -0.0341563 -532.237 -90.8898 63.3318
240.901 0.944286 0.00673163 -532.042 -253.422 -3.68888
250 -0.161866 -0.0333726 -531.948 48.5026 63.603
249.425 -1.09197 0.0121872 -531.865 302.613 -4.67512
248.439 -0.0202462 -0.00204765 -531.545 39.7958 15.8231
249.981 0.108223 -0.00170407 -530.872 -5.89621 4.69124
250 0.64904 -0.00804015 -530.838 -180.995 20.2487
237.095 -0.307113 -0.0155893 -530.62 102.6 34.2696
250 -0.223311 -0.000289276 -530.089 125.799 4.82217
250 -0.430439 -0.014771 -530.013 169.203 27.9357
242.892 -0.849451 -0.0118445 -529.672 251.723 19.2019
247.239 -0.337934 -0.00546045 -529.372 183.694 6.17842
242.845 1.28205 0.00254304 -529.135 -223.267 1.33983
247.517 -0.0148482 -0.0328222 -529.016 28.3108 56.7022
233.571 -0.567959 -0.0183485 -528.887 213.674 32.2498
250 -1.04222 0.00488759 -528.86 266.808 -22.5848
249.952 -0.703172 0.00333969 -528.425 262.212 4.61125
246.347 0.174988 -0.0164736 -527.296 -53.3382 38.9178
250 0.673503 0.000327897 -527.246 -192.292 -21.814
249.185 -0.460376 0.00410402 -526.885 181.867 -4.26314
245.442 0.00581291 0.0418097 -526.583 -21.8623 -70.5799
249.45 -0.800771 -0.0148918 -526.313 286.27 14.01
233.65 -0.553419 0.00681802 -525.879 268.939 -16.968
249.976 -0.112786 0.00139518 -525.783 57.1784 -5.81465
246.904 -0.989489 0.00779152 -525.149 285.618 -20.4333
250 -0.573423 0.0069495 -524.825 216.542 -9.20723
250 0.290688 -0.00228923 -524.766 -114.634 -1.64974
246.519 -0.0929595 -0.00304267 -524.697 28.3112 17.5644
238.448 -0.348332 -0.00839869 -524.21 149.262 12.4629
250 0.853889 -0.00558868 -524.106 -257.985 -3.14777
250 -0.087166 -0.000254288 -524.066 24.4308 6.60144
250 0.285506 0.00152628 -523.813 -75.5446 -12.1377
250 1.39306 -0.00229735 -522.591 -241.51 3.8001
249.541 -0.751935 4.2673e-05 -522.466 288.768 -1.98478
249.849 -1.25087 0.0222083 -521.786 217.574 -46.4004
249.174 0.62579 0.0179406 -521.51 -257.728 -33.493
242.394 0.996775 -0.0112606 -521.19 -260.095 21.6736
228.447 -0.75354 -0.0158562 -521.149 317.87 34.5827
250 -0.479504 -0.000152027 -521.039 211.587 -7.32623
230.107 0.431136 -0.000776893 -520.776 -168.916 -9.32529
250 0.425071 0.00255456 -519.964 -220.858 -4.43213
249.983 0.158005 -0.010216 -519.113 -74.7044 5.95851
229.358 -1.13631 -0.00413991 -518.919 302.814 15.1711
249.752 -0.938296 0.00774365 -517.764 279.779 -23.5399
250 0.0109106 -0.0145438 -517.742 23.9851 22.5007
250 0.218582 -0.00282966 -517.625 -101.929 3.11123
250 0.655713 0.0198817 -517.407 -242.929 -32.3673
240.426 0.414526 -0.0106533 -517.403 -161.819 23.7155
244.445 -0.554448 -0.0344372 -517.391 241.043 53.8875
250 -0.116427 -0.00174825 -516.673 23.5878 0.439812
196.013 -0.920514 0.00156873 -516.66 330.333 1.95561
231.196 -0.574122 0.00183768 -516.607 196.701 2.97922
242.122 -0.560326 -0.0184178 -516.359 209.592 35.8882
249.741 0.975637 0.0132304 -515.677 -265.009 -12.7474
239.001 0.43313 -0.0129972 -515.441 -103.184 27.6153
250 0.272565 -0.00873003 -515.184 -85.8596 20.2336
245.169 0.4891 -0.00158362 -514.491 -257.228 5.94104
249.968 0.33802 -0.0144426 -514.452 -162.511 14.4359
250 -0.174793 -0.00234434 -514.204 85.9406 14.1156
249.511 0.0596215 -0.00942652 -514.172 -49.6236 30.5318
249.999 0.807736 -0.0113592 -514.117 -307.829 11.9762
247.272 0.219664 0.00215188 -514.012 -60.0962 5.19661
238.88 0.147899 -0.0143074 -513.96 -93.1987 19.9769
249.999 -0.326759 -0.0224877 -513.507 137.896 38.8625
250 -0.221635 -0.00372245 -513.384 100.056 -0.34968
240.124 -0.702912 0.0158679 -513.05 270.576 -12.231
210.739 0.534366 0.0256354 -512.555 -212.999 -25.004
245.711 0.121276 0.00219185 -512.04 -21.6719 -13.2277
249.711 0.309781 0.00281731 -511.926 -170.787 -11.6136
249.356 -0.458192 0.00152166 -511.901 210.866 -9.547
225.379 0.396333 -0.0310151 -511.896 -171.447 49.8728
249.569 0.146147 0.0140921 -511.589 2.15821 -28.6727
250 -1.09343 0.0105989 -510.756 239.031 -10.3147
244.521 0.377069 0.0106697 -510.741 -153.365 -8.53408
250 -1.02638 0.00071698 -510.732 261.482 -6.25153
250 -0.0948468 -0.00871581 -510.572 16.2695 13.8138
248.428 0.68863 0.000483003 -510.304 -235.338 -22.3646
241.535 -0.174527 0.0107858 -510.246 120.483 -15.5889
248.921 0.370233 -0.00830001 -510.21 -134.076 19.882
244.406 -1.62138 -0.00341807 -509.959 173.581 -3.61938
233.876 1.16629 0.00966132 -509.791 -265.231 -16.9
239.514 -0.347326 -0.00112752 -509.519 99.8967 -4.92593
249.962 -0.687353 -0.0149371 -509.241 228.822 -1.74251
244.787 0.611648 -0.00641525 -508.703 -306.111 10.4911
250 0.327792 -0.000732932 -508.524 -120.254 -4.95499
249.967 0.817373 0.00852089 -508.433 -273.281 -0.873105
249.993 0.386442 -0.0222085 -508.057 -175.896 44.1117
250 1.05185 -0.00242556 -507.653 -263.065 30.2862
249.995 -0.852414 0.0212183 -507.606 252.793 -34.3346
248.701 -0.63571 -0.0162312 -507.002 276.582 24.8775
250 -0.0288567 0.0100612 -506.747 39.7595 -23.1307
250 0.49187 -0.00330222 -506.649 -155.24 16.4107
249.558 0.100526 0.0152282 -505.551 -63.6041 -28.2599
248.609 -0.60417 -0.00200629 -505.404 257.662 3.67901
250 -0.367927 -0.00615748 -505.391 93.22 15.4562
250 -0.0289167 -0.00771774 -503.326 -20.2398 13.0656
247.722 -0.0836911 -0.0371787 -503.04 15.9429 67.6167
249.24 0.514235 -0.00763061 -502.608 -175.508 16.5105
248.81 1.97679 0.00147019 -501.834 -77.79 -6.35739
248.441 0.614785 -0.00034534 -501.705 -306.34 -6.74039
229.093 0.279066 -0.0151092 -501.689 -152.4 33.7837
220.807 -0.28414 -0.0205599 -501.466 156.005 47.0372
239.504 -0.580441 -0.00576566 -501.373 187.015 2.62773
248.052 -0.287965 -0.0232458 -501.008 115.548 42.6223
237.396 1.06062 0.0104196 -499.069 -270.075 -31.9341
241.491 0.464784 -0.0328777 -498.509 -227.533 53.4557
249.811 0.413645 -0.00940659 -498.16 -217.03 24.4875
225.677 -0.5617 -0.00269801 -498 230.378 6.52733
227.364 0.20847 0.000655571 -497.906 -81.7088 -0.334974
249.782 -0.640393 -0.0167644 -497.391 305.678 31.9295
250 -0.284024 0.0140433 -497.148 92.5497 -35.4311
249.887 1.29648 0.0127803 -497.044 -244.356 -21.0949
250 1.5143 -0.00349385 -496.447 -191.333 13.6166
250 -0.430605 0.0188322 -496.33 179.859 -49.3544
249.92 -0.63211 -0.0113751 -496.27 228.833 21.4107
244.898 1.13425 -0.00025801 -496.244 -269.338 -1.96595
241.572 -1.08702 0.00430457 -496.054 258.751 -9.70219
249.185 -0.282282 -0.0090091 -495.795 180.244 3.1593
244.587 -0.0744233 0.00728187 -495.699 29.9701 -9.80167
240.795 1.38042 -4.76465e-05 -495.587 -180.501 11.88
246.584 0.369284 -0.0145625 -495.35 -106.395 37.1191
